comment,label
"tôi ko nhớ là có chữ 5g hay ko fen à. nhưng hơn tháng trước có thấy thương gia rao rồi. follow 2,3 thương gia, thấy 2,3 rao lại, có vẻ hàng chưa dc chạy cho lắm do giá cao",neg
"mùa hè dùng màn pixel hơi khoai,từ 2k19 các hãng mới chăm đẩy bighness lên vẫn trừ thằng pixel ,màn 3xl ra nắng còn cùi hơn con 9lite",neg
chính xác đấy thím. mấy con pixel đều có điểm yếu là độ sáng màn hình thấp. so sánh với flagship samsung chỉ cần 40 50 là đủ sáng thì pixel phải 70 90 . nên con pixel3xl của thím độ sáng thấp là bt,neg
dòng pixel với ipron xác nhận là bắt wifi kém hơn tụi samsung xiaomi .... nhé cùng 1 vị trí pixel và ipron đc 3 vạch mà đám kia full 4 vạch cùng băng tần ac,neg
xác nhận là thương gia duy nhất cho mình trả máy mà back lại 100 tiền cho mình gửi từ google pixel 3 xl bằng vozfapp,pos
"pixel 5 vỏ nhôm pha ke à,vẫn có sạc không dây.lại không thấy vạch cắt anten pin to hơn mà lại nhẹ hơn con 4a",neg
android 11 ko bị cái đó bác ợ sent from google pixel via nextvoz,pos
"đừng lên android 12 nhé, đm lag giật như chó dái ấy 4xl",neg
không biết có thím nào còn dùng sim 3g không không biết do sim hay do máy 3g hay rớt quá,neg
thấy giá 6m8 gửi từ sony sov36 bằng vozfapp,pos
"rẻ mà, thích thì chơi tới đi",pos
hôm nay rảnh vọc thử thì khi mình check imei của máy pixel 4a trên google store không ra. trường hợp này là sao nhỉ các bác,neg
"thế mời ra ngoài trời nắng xem sao,tiêu chuẩn 400 nits là của 2k18 rồi giờ 400nits đó là của mấy màn lcd cùi ghẻ,đến mấy con oled cùi cũng lên được 600 nits rồi mà còn kêu tốt thì chịu",neg
bên này fí mua 4 cao vãi đạn,neg
"em mua 4xl đợt đó 8 triệu đấy thím , giá con k40p bây giờ. nhưng vẫn đang phân vân khoản cài gcam vào có được 9 10 so với 4xl không",pos
"thím nào đang xài 3xl có bị trường hợp người nhận cuộc gọi nghe không rõ, âm thanh rè khi con 3xl thực hiện cuộc gọi ở chế độ loa ngoài không",neg
"rung hơn mì xào, tất nhiên rồi, nhưng vẫn thi thoảng miss cuộc gọi gửi từ google pixel 3 xl bằng vozfapp",neg
"cùng một chuồng rồi , may mình dính mỗi lỗi này",neg
"giờ dịch ko bên nào nhận đồ điện tử .. mua ở vn thì hơi cao, sợ dính phải hàng loại 2 thì cũng lõm",neg
"không cấu hình cũ quá rồi, pixel 2 còn đuối nữa là pixel",neg
mua hẳn pixel 4 lock kìa bác. 4 triệu đến nơi rồi sent from google pixel 3 using vozfapp,pos
"nay vào mới thấy con 3xl 64gb loại a ở link đắt mới giảm từ gần 5 triệu xuống 4.1 triệu, máu quá đặt luôn khôn biết có dính hàng lỗi không nữa",pos
em chưa mua loại official standard bao giờ. nên mua bản mỹ cho rẻ,pos
thấy kêu xài 1 sim vật lý 1 esim được mà,pos
"đang tính bán con xs max làm con 4a trải nghiệm, màn con này xấu quá không ae, thấy cũng oled trên walmart đang bán 300 đô thơm bơ vl",pos
sao mấy ông tàu bán pixel 4a thường đắt hơn bản 5g nhỉ,neg
thằng pixel cứ như thử các kiểu ấy nhỉ không gộp hết lại tính năng vô 1 con con cần vân tay thì k có con có vân thì cam k có,neg
"1 tháng nay trải nghiệm và đi test khá nhiều máy pixel, nhận xét chung là thị trường giờ nát quá nát, các fen nên mua thương gia nào uy tín và thái độ hậu mãi tốt dùng cho yên tâm về tâm lý",neg
"mấy con pin độ trên hội bán 4 triệu là đắt,mà giá người dùng rất là ảo,nhiều lúc bảo là đắt so với shop bây giờ",neg
e thì chưa thấy bị sao gửi từ google pixel 3 xl bằng vozfapp,pos
"cũng mới oder bên giaonhanuytin con 3a về làm máy phụ , mà k biết bao giờ nhận đc máy",pos
con 5 thì có 3 cam mà con mới này chỉ có 2 cam,pos
"mua pixel cũ thế này hên xui quá,pin lại hẻo. sao các bạn ko mua máy tầm trung xiaomi, màn hình đẹp, tần số quét cao, pin khỏe về unlock rồi cài rom pixel có phải hơn ko",neg
"pixel chụp khá đẹp, chỉ là cái trình gọi điện và danh bạ của google cùi mía quá. nên mãi phân vân dùng em này. nhưng ảnh thì thực sự đẹp",pos
bên digiphone pixel 3a xl fullbox 100 nên quất ko các thím . tư vấn em cái. hỏi thì nhan viên nói bản quốc tế. 4 triệu 990 via thenextvoz for iphone,pos
hà nội đang có con px3 zin nguyên áp giá đẹp,pos
đang dùng 2xl. đợi 5 ra rồi đổi máy,pos
đang hóng thương gia facebook báo giá con newnobox 8.5 chát vl,neg
"mấy con pixel được mỗi con 3a xl pin tốt, giá ổn còn lại pin chán thật",pos
con pixel 3a 32gb dựng của em mua taobao vẫn sống các bác ạ chụp ảnh vẫn mê ly,pos
"nhưng mà rung nó vẫn ngon hơn mấy con mì xào chứ thím hả trước có thử dòng mì xào mà rung như không rung , toàn miss cuộc gọi và đã rời xa đội mì xào",pos
những chiếc thuần gg lúc nào cũng chạy mượt quà ổn định,pos
"chụp ảnh đẹp nhưng quay k đẹp nhé bác. còn để nói pixel tổng thể là ok. pin hẻo, dùng thì ngon mượt nhất giới android thì cũng đúng k sai. nhưng giá thành luôn đắt. bác có thể mua 1 vài mẫu xiaomi r tải rom cook pixel lên để trải nghiệm cũng đc.",pos
để sáng mai e ib làm luôn con 3xl đang ham hố vãi chưởng à mà4gb ram đa nhiệm kém đúng ko thím,pos
tính ra hơn loanh quanh chưa đến 3 triệu gì mà chua thím,pos
mua con pixel 3 hoặc 3 xl tầm trên dưới 3 triệu. hoặc rẻ hơn nữa thì pixel 2 hoặc 2 xl. thế chắc tại thằng mess rồi.,pos
mua 4.3 xài 5 tháng bán lại lời 1.2 triệu best,pos
3.7 triệu giờ múc đc 3 xl rồi,pos
"đó là điểm mạnh, nhưng cũng là điểm yếu. điểm mạnh là pixel 3 cho màu phong cảnh khá đẹp, màu no, tương phản tốt, chi tiết tốt. tuy nhiên điểm yếu lại là không có góc rộng",pos
"amazon ps đang xài px 4 và hài lòng, trừ khoản lên ăn roi 11 lỗi xóa ảnh là đơ, cam lâu lâu đơ có nên lên 5 ko nhỉ bữa so sánh rồi mà lại quên mất",neg
"5.2 triệu mà đc con tương đối là ngon rồi thím, shop đó có 1 cái vương miện thì cũng gọi là có uy tín, chắc ko sao đâu",pos
e cần nó sống để chụp ảnh thôi nhục vì máy phụ lắm r,pos
"nếu chỉ hỏi về 3xl nói chung thì các tác vụ như app ngân hàng, ví điện tử , quét qr có sử dụng được không ạ . mạng 3g khi sử dụng có hao pin nhanh không ạ, và con này có lỗi vặt gì không ạ dùng hoàn toàn bình thường hết, 3g 4g thì đương nhiên hao pin hơn wifi, 3xl giống 2xl ở lỗi ám màn nếu xui giá về tay chắc khoảng 4.3 triệu, giá này thì nên mua taobao hay mua cũ ở vn ạ giá này dĩ nhiên nên mua taobao, vì ở vn 3xl 2nd người dùng bán tầm 5.5 triệu, thương gia bán 6.3 triệu đấy là comment của mình với con 3xl mua của thương gia, mọi chức năng đều ngon choét nhé. máy mua taobao rẻ hơn rất nhiều, nếu mua được con ngon lành thì hên, còn xui dính phải con lỗi lầm gì đó thì không biết, liều ăn nhiều.",pos
"bọn này cũng thuộc thành phần ngáo giá mà khs lại được tiếng uy tín , nếu là chưa từng phốt thì rất nhiều shop và thương gia khác giá hợp lý hơn nhiều.",neg
ở đà nẵng vẫn toàn giá 10 triệu cho con 4xl định kiếm một con mua trả góp mà chua quá,neg
"có ông còn rao 6.8 triệu cơ ,",pos
đang tính chốt em 3xl mà thấy cái vụ tai trâu quay video bị chê quá.... chắc phải suy nghĩ lại.,neg
"xem review thì thấy bọn nào cũng bảo màn ổn, ko lởm đâu. nhưng mà con này hiệu năng ko bằng xs max đâu, thím tính đổi thật à",pos
"ăn roi cởi chuồng như cc,còn đang bị lỗi khi dùng launcher ngoài sent from mi9 lite using vozfapp",neg
nhờ ông chú mua đc con máy 5 triệu 7 ngon choét,pos
"pin 3xl đủ dùng thoải mái 1 ngày bỏ dòng 3a 3a xl đi, máy lag , chụp ảnh chán vloz",neg
"pixel nhìn xịn sò quá, dùng mấy con khác chụp hình như c, đợt tới kiếm tiền mua thêm con pixel",pos
"3xl bao nhiêu vậy thím, e tính chơi 4xl luôn vì có 2 sim",pos
"chưa thơm đâu bác, đợt trước em mua có 3.2 triệu thôi, thương gia lên giá rồi",pos
cầm nắm thon thon thích lắm,pos
"chuẩn bác, nhiều chỗ bán có 3 triệu.",pos
px2 2 triệu px3 2.6 triệu thì múc cmn px3 ngon hơn px2 nhiều luôn,pos
em cũng đag nhắm c đó hoặc 4xl lock. cơ bản muốn trải nghiệm thử bác ạ. độ pin 9h thì cũng hơi ảo thật gửi từ realme rmx2121 bằng vozfapp,pos
"con pixel 5 với 4a 5g dc cầm rồi con 5 thì khá nhỏ, cầm gọn tay con 4a thì to hơn tí cầm đầm tay hơn về chất liệu thì 1 con kim loại 1 con nhựa nhưng cầm k thấy khác biệt gì mấy, vì vỏ nó nhám nhám chỉ có điều nút bấm của con 4a bằng nhựa màu khác nhìn hơi chán",pos
"tks bác, thấy các shop bán like new 3.5 triệu 4 triệu có phải dựng lại không nhỉ. iphone còn cắm 3u tool check phần nào chứ android này hơi khó.",pos
up lên cho các dân chơi. tôi cũng thích pixel đấy nhưng để bỏ 5 7 triệu mua hàng 2nd mà lại còn thông qua dịch vụ ship chứ không phải trực tiếp thì quá rủi ro.,neg
biết là máy có lỗi hay máy tuồn nhưng giá này cũng cho mấy gian thương ăn bớt bớt lại,pos
"em bán con 4xl 1 thời gian nữa chuyển qua con 4, rồi bán luôn con s10 xài 4 làm máy chính luôn chụp hình",pos
"dạ không thím ơi, mấy tác vụ cơ bản em thấy nó vẫn mượt như android 10 thôi",pos
mình có đây thím súng phụ máy zin keng đẹp hoàn hảo 99.99,pos
đang sài 3xl new fullbox mua cách đây 1 năm bản imei 35 verizon có khác gì bản 99 unlocked không mấy bác mà hàng bác realmadrid bao lâu ship tới thế,pos
"mà anh em ai có ứng dụng nào clone app hoạt động tốt 1 chút không,pixel nó không được tích hợp sẵn",neg
"mới về tay con pixel 3xl mới 99 , dc tặng cái cường lực, ốp lưng nữa. giá này ngon ko ae. check áp suất thì thấy ok",pos
"cục wifi nhà mình đang hỏng nên chỉ dùng 4g vd89, gần 5h onscreen gồm lướt tiktok, youtube, đọc báo, không game pin dung lượng thấp nhưng dùng khá tốt",pos
"thời điểm mình mua là 6 triệu, mua cũ thui, giờ rẻ hơn rồi",pos
toàn các ông khổ dâm gửi từ samsung sm n770f bằng vozfapp,neg
"ko rành mua mấy trang đặt hàng như trên, sợ hư hao gì ko có ai bảo hành sửa chữa. ở sg mua ở cửa hàng nào mấy ông p s con 3xl nhé",neg
esim còn chưa ổn định mới ác.,neg
chỉ để lưu ảnh thì pixel 1 là nhất rồi. còn làm điện thoại phụ thì 3 hoặc 3a xl .,pos
"trước giờ điện thoại tôi chả bao giờ mua 2nd, có con pixel 3 thì 2nd thật vì xác định cug chỉ làm máy phụ thôi. hóng gg phân phối trực tiếp ở vịt cho anh em dễ thở",neg
"2nd hay new thím, 2nd mình thấy nhiều đứa bán hơn 8 triệu",pos
mới làm con 4xl trắng để thay thế cho ip12,pos
dòng pixel này ngoài chụp ảnh đẹp ra thì nghe gọi có to rõ rung reo ngon không các thím nhỉ . chưa thử dòng này,pos
"uhm thím, giá giảm nhanh thật, chẳng mấy mà xuống 5.x tr cho xem",pos
pixel 3xl taobao bán có 2 triệu kìa. thêm 100k để lấy màn đẹp. còn lưng viền trầy thì ốp lưng là xong. pixel 3 thì chỉ có 1.4 triệu. làm máy phụ ngon,pos
ko nhé. wifi ngon luôn,pos
đỡ hơn con 4 mới còn rung chả biết gì,neg
px 4 4xl được đầu hongkong báo giá tụt quần,pos
có ông trên group bán 4xl 6.8 triệu kìa pác via thenextvoz for iphone,pos
"thương gia đang bán hơn 9 triệu, user ngáo giá cũng bán 9 triệu",neg
"4xl giá đang tốt, thời gian tới có lẽ vẫn giảm đều và chậm .",pos
"chuẩn, ram 6gb và 4gb là sự khác biệt kha khá đấy. 4gb hay tràn ram lắm dù đã được tối ưu rất tốt. cái 90hz cũng là 1 trải nghiệm xứng đáng bỏ thêm tiền. camera thì chụp bình thường không phân biệt được thật nhưng chụp xoá phông ngược sáng thì mới thấy 4 xl bá cỡ nào",pos
"mình nghĩ nó ko giảm mấy đâu, con 5a gần như y chang con 4a5g, khác biệt chủ yếu là pin trâu hơn",neg
giá con 4xl có vẻ ổn áp nhỉ,pos
tóm lại m với o thì bác nào thích vọc vạch uprom rủng thì lấy bản o còn dùng phổ thông thì lấy m,pos
"con 3xl màn có sáng đẹp không máy bác, đọc mấy nơi thì thấy bảo màn tối, độ sáng màn hình không cao. đang có nhu cầu đọc truyện tranh với xem youtube, không game gủng gì hết",neg
"cũng là 1 trong những lý do kiếm thêm con pixel vẫn up thả ga nhưng theo tôi biết là chỉ con xl đời 1 là dc up ảnh gốc, các đời khác ảnh hq thôi",pos
lưu chậm mà ko có ai xử lý ảnh đẹp bằng mấy con dùng chip đầu 8 đâu,neg
"nghe nói các review chê loa dưới màn con pixel 5, phút thứ 11",neg
"có ng quen ở bên đó thì nhờ nó check shop check hàng cho chắc mà mua về. 3xl mà xách về đây gần 5 triệu thì giá khác gì mua 2nd ở vn đâu. giá thấp nữa cũng có, mỗi tội toàn mấy vụ ám màn thôi. mới quất con 3xl chống cháy 5 triệu nè, xước tí ở cạnh thôi. 4 4xl nó đã k có vân tay, mất mie cả face id nữa thì ngồi gõ code mổ cò à, thời buổi này mà khổ dâm vậy. ông nào có máy chính chụp ảnh kém thì mua 4 4xl mất faceid về chụp cũng đc, chứ còn mua về làm máy chính thì quá tội",neg
3xl chụp vẫn rất ngon nhé sent from google pixel 3 xl using vozfapp,pos
"4a5g đc cam wide thôi, nhưng góc ko rộng lắm, 4xl đc cam tele chụp xoá phông trong dkien thiếu sáng ngon hơn",pos
"với tác vụ hàng ngày thì chưa thấy lag em ko có thói quen tắt app , em mua ở bảo long",pos
"4xl order đang trên đường về rồi, hóng quá 3xl ra cũng lâu, giá giờ dịu lắm rồi, zin ziếc làm gì cho đội giá, dùng ngon là được, bác kiếm gian thương trao phân gửi thận cho đỡ đau đầu",pos
3a xl fullbox thương gia vn bán có 3.5 triệu thì mua ship làm gì,pos
ngồi mốc mồm 4 ngày rồi còn chưa giao hàng đến kho 1 tuần nữa k kịp lấy máy rồi,neg
"nó giống thằng sony thôi, làm để khoe, cho vui là chính. sony dc cái ngoại thất trau chuốt chứ nhìn ngoại thất của gg ko thẩm nổi.",neg
"px3 2.6 triệu là giá user, shop bán 3 triệu",pos
"xài pixel sướng , chụp hình sướng nhưng phần cứng hơi ghê răng. trước xài 2xl đang ỉa và coi youtube tuột tay rớt oạch, cầm lên tiếng vẫn còn mà màn hình tối đen. báo giá thay màn 3 triệu, đt 2nd lúc đó 5xxx tr. vợ giận quá bắt quỳ gối vài hôm, xong cho tiền mua k20 xài đến giờ vã quá nên cài aosp hay pixelexperience chođỡ nhớ",pos
"kenta9x mấy tháng trước có lô px4 đánh kính. uy tín cũng bình thường thôi, đc cái hay phá giá",pos
"một số ít vẫn unlock được, đa số thì k",neg
"khuyến mãi có 300 đô mà về thành 10 triệu dịch thế này thì nó lâu về giá 8,x lắm gửi từ motorola nexus 6 bằng vozfapp",pos
lq thì tầm 845 vẫn chiến tốt. pixel thì nóng hơn với pin hơi kém.,neg
0044 no face id taobao,neg
"đang dùng con pixel 3a hiện tại, gần như không có gì phải chê trừ việc nó dùng emmc 5.1 . giờ lên 4a ufs 2.1 ngon choét. chờ xuống tầm 5,6 triệu thì hốt luôn",pos
mà 2020 mà dùng nhựa chán vl con xs max 256 lên verizon trade in pre owned được hẳn 700 chum,neg
thì rõ ràng mấy con pixel để bọn gg nó test phần mềm còn gì. chứ nói thẳng mấy con đó chả có gì đáng để so sánh với flagship hãng khác,neg
3a xl new full box lock có 3 triệu 2 luôn à. hóng giá pixel 4 lock,pos
dạo này thấy 4xl giá còn 6 triệu nhỉ... ko biết máy tã thế nào nữa via thenextvoz for iphone,pos
android 12 cho pixel thấy bảo vẫn lỗi tung đít,neg
"4xl bản test mà cả ship có gần 8 triệu , xin link nào thím gửi từ motorola nexus 6 bằng vozfapp",pos
"review mua máy bên quang vinh đoàn cảm nhận đầu tiên là người bán thân thiện, thật tự nhiên chuyên sửa hơn là bán, chắc bán vì đam mê, máy thì như các chỗ khác thôi, nói chung mình ấn tượng tốt về con người ông ấy, hậu mãi thì 1 số vozer cũng từng trải nghiệm rồi, rất thoải mái",pos
"unlock rất dễ, nhưng phải làm lại mỗi khi factory reset máy, nhược điểm là máy lock verizon chỉ sử dụng được 1 sim",pos
"ếu hiểu thằng gg nó nghĩ gì mà tiết kiệm lens thế nhỉ, làm mie 3 cam đi có phải hơn k đúng là bọn làm máy ra cho vui, ếu quan tâm cảm nhận ng dùng lẫn xu hướng gì cả. vẫn biết pm nó ngon nhưng nhìn phần cứng như kiểu khổ dâm vậy.",neg
con 4 triệua e mod cam chụp 100 iso màn chập 1 3s chụp trong nhà ko noise luôn,pos
tui mới mua 3 128gb giá 4.2 triệu này.,pos
"nhớ hình như là 1 cái unlock bootloader được đó fen,3xl hàng 98 99 có 900 tệ sent from mi9 lite using vozfapp",pos
"android beta không coi được k với netflix, không thanh toán được bằng app ngân hàng, không dùng được grab",neg
"chuột bạch đi thím ei , em cũng đang muốn đú. ngó giá, 6.5 triệu, 7.5 triệu, 8.8 triệu,... giá ảo lòi. mà không biết mấy con này check bản locked hay world thế nào nhỉ",neg
"màn con px4xl của em màu đậm hơn con s10 không biết có cách nào giảm bớt màu không trong setting display color có 3 chế độ natural, boosted, adaptive thôi ps xuống android 10 mạng mẽo ok rồi",pos
mới quất con 4xl dùng phê vl các thím ạ công nhận là dùng màn 90hz xong quay lại đám 60hz như bìu được cái launcher cũng nhẹ nữa. vuốt vuốt phê quá,pos
"ảnh gốc hay chất lượng hq thì nhìn trên điện thoại, và để up lên mxh ko khác biệt gì nhau đâu, nên pixel nó cho free ảnh hq vẫn là ok rồi",pos
"e vẫn lấy 3a thôi , lỗi nữa thì cất tủ tết mua 4 or 4xl",pos
"855 vẫn ngon, mạnh hơn 4a lẫn 5 ra sau. giá các shop bán tầm 7 8 triệu.",pos
lưu ảnh chuyên nghiệp thì mua con pixel pixel xl về là best,pos
"toang rồi các bác ạ em chán quá , vừa nhận hàng , bật lên loạn cảm ứng , tiêu chuẩn chính thức máy đẹp leng keng từ khay sim đến lỗ loa, mà con màn như ép kính vậy",pos
"thím nói mới để ý, theo mình nhớ trước đây tất cả các option đều đi kèm sạc cáp. giờ nó đổi thành bản chính thức mới kèm sạc cáp. mà bộ sạc cáp zin gg c to c cũng không rẻ",neg
con pixel 3 ngoài pin yếu sinh lý ra thì ổn phết,pos
"à con pixel 3 với 3xl pin được mấy tiếng nhỉ mấy bro, pixel 3 nhỏ gọn như pin có vẻ hẻo . chọn làm máy phụ chỉ để chụp ảnh nghịch nhưng pin hẻo quá cũng ngại",pos
tiếc là dev chính của gcam đã ra đi từ đó tới nay gcam k thấy có gì đột phá,neg
con 5 cũng 2 cam mà,pos
chắc máy lock đây mà. mà 3a xl mình cũng bán rồi. mua 2 triệu 3 thì 3 triệu chả bán vội. hơi tiếc tí thôi. nhưng máy hơi chậm và pin trâu quá dùng chán,pos
"vẫn đang dùng xl 1 đây, thấy nó vẫn đập ứng được nhu cầu sử dụng hàng ngày",pos
"nhu cầu này thì 4a5g nhé mike fen, pin trâu nhất đám mà fen list ra. cam gần như 4xl mà có thêm quả cam wide dù ko rộng bằng hãng khác nhưng cũng ok",pos
tích góp đc 2 triệu đặt con pixel 2 về còn ổn các bác,pos
"64gb thời này có vẻ thiếu thốn quá bác nhỉ. mà hình như các thương gia không mấy khi nhập bản 128gb thì phải. em search bên maruko mà thấy giá lại cao quá, tận 10 triệu thì lại ko best p p rồi. sent from htc u11 using vozfapp",neg
"3a h tầm 3.5 triệu hàng mới chưa sử dụng, pin đc hơn 7 tiếng onscreen đang dùng để comment",pos
"thím đặt trong khoảng bao lâu về tới hn vậy thấy cập nhật trạng thái là tới kho tq rồi, ko biết sau 1 tuần có trên tay được ko với tình hình dịch bệnh kiểu này. shipper nội thành còn bị chặn lại ở trạm gác đầu ngõ, phải gọi mình ra nhận hàng. sốt ruột phết",neg
"dòng 4 có 4a5g pin trâu đấy, tầm giá đang loanh quanh 7 8 triệu thì phải esim của pixel dùng 2 sóng online cùng kýc nhé",pos
"xài pixel 3 mà t còn thấy chậm, chụp ảnh còn phải loading nhẹ gần 1s. xài con 3a chip vừa yếu, vừa k có chip xử lý hình ảnh riêng, lại còn sử dụng bộ nhớ cổ lỗ xỉ. chậm có mà đập máy",neg
"dùng bình thường thì cấu hình với con chip vẫn đủ, chủ yếu sợ hàng mông má, với ám màn",pos
"mình thấy ko có gì khác mình ko buôn nhé. mà cái link pixel 4 hôm trước mình đăng là 5.8 triệu, nay thấy update giá thành 7.5, máy có gì khác biệt chăng",neg
oài. 4a xách tay đập hộp có 9990k à. mấy nữa xuống còn tầm 8.x thôi bỏ mấy thằng 3xl sang 1 bên đc rùi mấy bạn ơi,pos
"cũng ko vấn đề gì lớn,cục pin nó ép vào màn hình thôi",neg
4xl rung yếu xìu. để trong túi mà không biết nó rung gửi từ google pixel 4 xl bằng vozfapp,neg
"đúng là nó khá giật thật, nhưng với mức giá thế thì nó vả bọn tầm trung hiện nay phát một ak còn 1 điều nữa, con 3xl nóng phết, cái này chắc do con chip 845. chứ 855 trên 4xl thì lại ngon, mát",neg
"mình mới hỏng màn con pixel xl, qua dùng con lg v40 trên android 9 mà cảm thấy bức bối vcl",neg
bên taobao bán con này chưa kể tiền ship về đây là 5700 mà bên kenta9x này bán 5500,pos
mấy con này ko bán chính hãng ở việt nam nên cũng rén vl khi mua,neg
"đây bác, định đặt luôn mà xem mấy cái đặt cọc với nạp tiền loằng ngằng quá thôi để sáng mai tính",neg
"android 12 như cái đb ấy các bác, uống pin như hút máu",neg
"con 4xl độ bền như nào vậy mấy bác, em cứ nghe trên mấy nhóm pixel bào bỏ túi cấn với rơi dễ hư màn",neg
nhưng mà hàng taobao mua online ko được xem tận nơi cũng rén bác ạ,neg
"nhầm tí, 4xl shop bán 7 triệu nhưng mình nghĩ vẫn ok trong tầm giá",pos
"cũng ham mà cái tai thỏ to thù lù, đã thế lại không 5g, ngó sang con 4a khéo thấy hợp hơn",neg
"à video với chụp ảnh xử lý hơi chậm vì chip có snap 670 thôi, cái này mình chấp nhận dc",pos
"máy thì ko lỗi phần cứng,nhưng có vấn đề với cục pin độ nói chung là back 100 là ngon rồi,mình cũng mua máy của 1 thương gia khá uy tín,tìm ra lỗi phần cứng nhưng back lại vẫn bị trừ 200k",pos
"mùa dịch mấy anh ship giá mắc hơn bình thường một chút tôi ko nói, vấn đề là hàng điện tử đi lâu vkl với hên xui nữa",neg
4xl lock full chức năng như quốc tế 6450k,pos
"nó đang là shop bán pixel chạy nhất taoboa đó , em nghĩ nó gửi mẹ con loại 2 cho em chứ k phải tiêu chuẩn chính thức , hàng ép kính",neg
"nhìn vỏ nguyên cục, không thấy rãnh cắt đâu, mình đoán 99 là nhựa rồi thím, nhôm thì quá vô lý. gì mà lâu vậy thím, pixel 4 giờ giá tầm 10 triệu chứ mấy.",pos
em lại cho nó về bên tq rồi bên giaonhanuytin nhận xịn thực sự,pos
mình vừa oder taobao con này về đến việt nam 8300k,pos
"3g giờ còn người dùng à 3g thì chịu ám màn là mua về bật lên bị sẵn do vớ phải máy lỗi, hoặc xui hơn thì đang dùng thì bị tỷ lệ này chưa thấy mấy, trong gr pixel chưa thấy ông nào khóc về việc này",neg
"mới ra thì mắc. chưa có cơ hội trải nghiệm, kiếm con pixel lấy gg photo free cũng ổn gửi từ huawei ele l29 bằng vozfapp",pos
đm google phát lên android 11 gg pay toạch luôn,neg
"em đang xài con px3, công nhận phê thật, trừ khoản pin mấy bác cho em hỏi có độ pin con này được k, e ở sg",pos
máy không phải thị trường us uk thì check không ra bảo hành,neg
"e mới mua con pixel 2 làm máy phụ , nhà có mấy cục sạc quick charge 18w , cục 15 w của samsung còn shop thì nó tặng cục 10 w mình nên dùng cục nào nhỉ",pos
"có nên đổi 4xl sang con redmi k40 pro gcam không các thím. con 4xl thấy màn tối không sướng mắt lắm, được mỗi camera ngon thôi , mà giá con k40 pro cũ giờ tầm 8m8",pos
"hàng tuồn toàn thương gia vn bán mà bác chả ảnh hưởng gì đâu, giá pixel 3a 3axl 3 3xl 4a 4 4xl vẫn cao chót vót",neg
thấy hình thức cũng ok đó chứ bạn. rẻ hơn kha khas so vs các thương gia đang bán ở vn r,pos
đang order con pixel 3. đọc thớt này sớm là đỡ mất tiền mua con mì xào rồi.,pos
"dùng con 3a với 3axl mất mẹ cảm tình lưu ảnh lâu, lại méo có ai chụp ảnh đâu",neg
có vân tay và mấy loại cổ điển khác bác ơi. mình chưa được xài 4. mới tới 3xl thôi. 3xl thì màng hình màu đẹp mắt và rõ. màu sắc hơn hẳn con pixel 2. nên trông đợi là 4 và 4a màu cũng phải tương đương.,pos
"hổm mua con 3xl này, xài dc vài bữa cho thằng em bật max 100 độ sáng mới chịu dc, màn hình tối ko sáng bằng oneplus 7t đang xài sạc lâu, 18w lâu vkl cam 1 cái ko có góc rộng chụp chán tiễn vong",neg
vẫn unlimited nhé chỉ là chất lượng ở mức hight quality thôi duy chỉ pixel 1 vẫn hỗ trợ original quality nhé,pos
tầm giá 3m5 chắc 3xl ngon nhất rồi nhỉ.. sent from realme rmx2121 using vozfapp,pos
"màn con 3 xl đc đánh giá đẹp nhất trong các dòng pixel đấy. chụp người camera chính là chủ yếu thì 3 xl thua 4 xl ko nhiều đâu, kiểu một 9 một 10 ấy thậm chí là một 9,5 một 10 . nếu ko zoom lên soi kỹ thì ko thể nhận ra đc sự khác biệt. nhiều app ko mở bằng face unlock đc, nói chung là dùng nhiều những app dạng như app ngân hàng thì bất tiện đấy.",pos
"pixel 3 hay 4 đây fen, nhìn nước ảnh thích quá",pos
